Name,Booth,Category,Website,Address
Spur Electron Ltd,Y05,Components – Electronic / Electrical | Electronics Manufacturing | Manufacturing,http://www.spurelectron.com,"Hayward House,Hayward Business Centre,New Lane, Havant, United Kingdom, PO9 2NL."
Square Peg Communications,X17,Design / Engineering Services | Satellite Operations / Development | Test & Measurement,http://www.squarepeg.ca,"4017 Carling Avenue, Suite 200, Ottawa, ON, Canada, K2K 2A3."
ST Engineering iDirect – Manufacturing Competence Center,K41,Electronics Manufacturing | Manufacturing | Communications & Ground Systems,https://www.idirect.net/products/manufacturing-competence-center/,"Joseph Cardijnstraat 10, Erpe-Mere, East-Flanders, Belgium, 9420."
ST Engineering Satellite Systems Pte Ltd,S52,Components – Electronic / Electrical | Satellite Operations / Development | Subsystem / Systems Supplier,http://www.satsys.com.sg,"6 Ang Mo Kio Electronics Park Road #03-01, Satellite Hub, Singapore, 567711."
STAR-Dundee,L01,Software Supplier / Developer | Components – Electronic / Electrical | Test & Measurement,http://www.star-dundee.com,"STAR House,166 Nethergate, Dundee, United Kingdom, DD1 4EE."
Starion Group,Y18,Design / Engineering Services | Satellite Operations / Development | Communications & Ground Systems,http://www.stariongroup.eu,"Rue des Etoiles 140, Libin, Belgium, 6890."
Starlab Space GmbH,H11,Research | Manufacturing | Security / Government,http://www.starlab-space.com,"Airbus Allee 1, Bremen, Germany, 28199."
State of the Art Inc,G34,Engineering Consultancy | Components – Electronic / Electrical | Electronics Manufacturing,http://www.resistor.com,"2470 Fox Hill Road, State College, PA, United States, 16803-1798."
Stell Engineering,801,Engineering Consultancy | Software Supplier / Developer | Satellite Operations / Development,http://www.stell-engineering.com,"4136 Del Rey AveSuite 514, Marina Del Rey, CA, United States, 90292."
Stellar Exploration s.r.o.,R36,Design / Engineering Services | Components – Electronic / Electrical | Security / Government,http://www.stellar-exploration.eu,"Beranovych 130, Praha, CZ, Czech Republic, 19900."
Stellar Nuclear s.r.o.,R36,Design / Engineering Services | Research | Manufacturing,http://www.stellar-nuclear.eu,"Kostelni 300, Hrusovany nad Jevisovkou, CZ, Czech Republic, 67167."
Stellar Project SRL,Q11,Optics | Satellite Operations / Development | Communications & Ground Systems,http://www.stellarproject.space,"Via N. Tommaseo 75, Padova PD, Italy, 35131."
Stirweld GmbH,S17,Components – Mechanical / Other | Electronics Manufacturing | Manufacturing,https://stirweld.com/de/unternehmen/,"Röhrer Weg 8, Böblingen, Germany, 71032."
STMicroelectronics International N.V.,P01,Components – Electronic / Electrical | Electronics Manufacturing,http://www.st.com,"39, Chemin du Champ des Filles, Plan-Les-Ouates, Switzerland, CH1228."
STREICHER,H56,Design / Engineering Services | Manufacturing | Test & Measurement,http://www.streicher-machinery.cz,"K lomu 426, Štěnovice, Czech Republic, Czech Republic, 33209."
STT-SystemTechnik GmbH,H47,Design / Engineering Services | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.stt-systemtechnik.de,"Gneisenaustr. 15, Munich, Bavaria, Germany, D-80992."
SUAS Aerospace,X03,Engineering Consultancy | Launch Services | Test & Measurement,http://www.suasaerospace.com,"Elfordstown Space Campus, Midleton, Co. Cork, Ireland, P25 P526."
Super Garden,K11,Research | Manufacturing | Subsystem / Systems Supplier,https://www.supergarden.lt/en,"Ramygalos g. 149e, Panevėžys, Lithuania, LT-36220."
Suron A.C.A,ZZ33,Components – Electronic / Electrical | Components – Mechanical / Other | Manufacturing,http://www.suron.com,"Maagan Michael, DN Menashe, Israel, 3780500."
Susumu,520,Components – Electronic / Electrical | Manufacturing,https://www.susumu.co.jp/en/,"Rahmannstraße 11, Eschborn, Germany, 65760."
Svantek Sp z o.o.,N30,Software Supplier / Developer | Electronics Manufacturing | Subsystem / Systems Supplier,https://svantek.com/,"Strzyglowska 81, Warsaw, Poland, 04-872."
Swedish Space Corporation (SSC),B20,Launch Services | Satellite Operations / Development | Communications & Ground Systems,http://sscspace.com,"Po Box 4207, Solna, Sweden, 171 04."
SWISS Pavilion - Switzerland Global Enterprise,G47,Security / Government,http://www.s-ge.com,"Stampfenbachstrasse 85, Zurich, Switzerland, 8006."
Swissmem SSIG,G47,Engineering Consultancy | Manufacturing | Subsystem / Systems Supplier,https://www.swissmem.ch/en/products-services/networking/specialist-groups/space.html,"Pfingstweidstrasse 102, PO Box, Zurich, Switzerland, 8037."
SwissOptic AG,M48,Design / Engineering Services | Manufacturing | Optics,http://www.swissoptic.com,"Heinrich-Wild-Strasse 209, Heerbrugg, Switzerland, CH-9435."
Sybilla Technologies Sp.zoo.,N30,Design / Engineering Services | Research | Software Supplier / Developer,https://sybillatechnologies.com/,"Toruńska 59, Bydgoszcz, Poland, 85-023."
Symetrie,L37,Design / Engineering Services | Components – Mechanical / Other | Test & Measurement,https://symetrie.fr/en,"1 Avenue Philippe Lamour, Bouillargues, Gard, France, 30230."
Synoptix,A05,Engineering Consultancy | Design / Engineering Services,https://www.synoptix.co.uk/sectors/space,"B.530,The Crescent,Bristol Business Park, Bristol, United Kingdom, BS16 1EJ."
SYNTONY GNSS,C41,Software Supplier / Developer | Test & Measurement | Communications & Ground Systems,http://syntony-gnss.com,"5 chevmin de chèvrefeuille, Toulouse, France, 31300."
sysGen GmbH,U53,Research | Software Supplier / Developer | Subsystem / Systems Supplier,https://www.sysgen.de,"Am Hallacker 48, Bremen, Bremen, Germany, Germany, 28327."
Systellar Space,S26,Software Supplier / Developer,https://systellar-space.com/,"Sant Roc, 9, Sant Julia de Vilatorta, Spain, 08504."
Systronic (Cimulec Group),U21,Manufacturing,http://www.cimulecgroup.com/fr/le-groupe-cimulec/systronic.php,"6 Avenue De L'Atlantique, ZA Courtaboeuf, Les Ulis, France, 91940."
T4i,P10,Subsystem / Systems Supplier,http://t4innovation.com,"Via Emilia 15, Monselice (PD), Padova, Italy, 35043."
Taara Robotics,803,Research | Test & Measurement | Communications & Ground Systems,https://taararobotics.com,"Marja 12-3, Tartu, Estonia, 51007."
TANIOBIS GmbH,602,Materials Supplier | Research,http://www.taniobis.com,"Im Schleeke 78 – 91, Goslar, Germany, 38642."
Tantec A/S,403,Design / Engineering Services | Manufacturing | Subsystem / Systems Supplier,http://www.tantec.com,"Industrivej 6, Lunderskov, Denmark, DK 6640."
TECHNIA,A05,Engineering Consultancy | Design / Engineering Services | Software Supplier / Developer,https://lp.technia.com/accelerate-your-space-startup,"Nordic House, Brunleys, Kiln Farm, Milton Keynes, Choose One..., United Kingdom, MK11 3EW."
Technische Universität Berlin,E21,Design / Engineering Services | Satellite Operations / Development | Subsystem / Systems Supplier,https://bna-space.de/en/,"Marchstrasse 12/F6, Berlin, Deutschland, Germany, 10587."
Technologycom Srl,Q19,Materials Supplier | Optics | Communications & Ground Systems,http://www.technologycom.it,"Via Alessandro Artom, Lucca, BR, Italy, 55100."
Technologycom SRL,Q19,Materials Supplier | Lab Materials / Chemicals | Communications & Ground Systems,http://www.technologycom.it,"Via Alessandro Artom, Brindisi, BR, Italy, 72100."
TECHWAY,S56,Subsystem / Systems Supplier | Test & Measurement | Communications & Ground Systems,https://www.techway.com/,"19 Avenue de Norvège, Villebon-sur-Yvette, France, 91140."
TECNOPLAST SRL,Q19,Components – Mechanical / Other | Manufacturing | Subsystem / Systems Supplier,http://www.tecnoplast.net,"Via La Salle, 10, Romano d'Ezzelino, ITALY, Italy, 36060."
Teijin Carbon Europe GmbH,P37,Materials Supplier,http://www.teijincarbon.com,"Kasinostraße 19-21, Wuppertal, Germany, 42103."
TEKEVER,C09,Software Supplier / Developer | Satellite Operations / Development | Communications & Ground Systems,http://www.tekever.com,"Rua das Minas, 2, Zona Industrial, Caldas da Rainha, Portugal, Portugal, 2500-750."
Teledyne,B09,Engineering Consultancy | Design / Engineering Services | Components – Electronic / Electrical,https://www.teledyne.com/en-us,"4 Avenue de Rochepleine, St. Egreve, France, 38120."
Teledyne Labtech,A19,Components – Electronic / Electrical | Electronics Manufacturing | Manufacturing,http://www.teledynelabtech.com,"Unit 1, Broadaxe Business Park, Presteigne, Powys, United Kingdom, LD8 2UH."
Teledyne Qioptiq,A19,Manufacturing | Optics | Satellite Operations / Development,https://www.teledyne-ade.com/companies/qioptiq,"Glascoed Road, St Asaph, United Kingdom, LL17 0LL."
TelePIX,Y35,Software Supplier / Developer | Components – Mechanical / Other | Optics,https://telepix.net/,"18F, 2 Gukjegeumyung-ro 8-gil, Yeongdeungpo District, South Korea, 17111."
Telespazio Germany GmbH,C19,Launch Services | Satellite Operations / Development | Communications & Ground Systems,http://www.telespazio.de,"Europaplatz 5, Darmstadt, Hesse, Germany, D- 64293."
TELETEL,L56,Design / Engineering Services | Software Supplier / Developer | Test & Measurement,http://www.teletel.eu,"124 Kifissias Avenue, Athens, Greece, 11526."
TELSTAR,L28,Launch Services | Research | Facilities Engineering,https://www.telstar.com/en/,"Av. Font i Sagué 55, Parc Cientific i Tecnologic Orbital 40, Terrassa, Spain, 08227."
TEMIS,Q11,Design / Engineering Services | Electronics Manufacturing | Subsystem / Systems Supplier,http://temissrl.com,"Via G. Donizetti, 20, Corbetta, MI, Italy, 20011."
Tensor Tech,D39,Components – Electronic / Electrical | Satellite Operations / Development | Subsystem / Systems Supplier,https://tensortech.com.tw/,"10F., No. 33, Chengtian Rd., Tucheng Dist., New Taipei City, Taiwan, 236039."
Terma A/S,R39,Electronics Manufacturing | Test & Measurement | Communications & Ground Systems,http://www.terma.com,"Hovmarken 4, Lystrup, Denmark, 8520."
TESAT,F12,Manufacturing | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.tesat.de,"Gerberstrasse 49, Backnang, Baden Württemberg, Germany, 71522."
Texas Instruments Deutschland GmbH,Q35,Components – Electronic / Electrical | Electronics Manufacturing | Subsystem / Systems Supplier,http://www.ti.com,"Haggertystr. 1, Freising, Bayern, Germany, 85356."
Thales Alenia Space Belgium,M35,Electronics Manufacturing | Satellite Operations / Development,http://www.thalesaleniaspace.com,"Rue Chapelle Beaussart101, Mont-sur-Marchienne, Belgium, 6032."
The Radiation Team (The Rad Team),ZZZ02,Engineering Consultancy | Components – Electronic / Electrical | Test & Measurement,http://www.radiationteam.com,"100 Andover Park WSTE 150, #414, Tukwila, WA, United States, 98188."
Thermo Fisher Scientific,115,Research | Lab Materials / Chemicals | Manufacturing,https://www.thermofisher.com/materialsscience,"Achtseweg Noord 5, Eindhoven, Netherlands, 5651 GG."
Thermocoax SAS,U29,Prime Contractor | Design / Engineering Services | Research | Facilities Engineering,http://www.thermocoax-space.com,"Le Pont de Vère - Zone d'activité Normand'Innov, Caligny, France, 61100."
Thorium Space S.A.,N30,Communications & Ground Systems | Security / Government,https://thorium.space/,"ul. Bierutowska 57-59, Wrocław, Poland, 51-317."
ThrustMe,G50,Design / Engineering Services | Subsystem / Systems Supplier,http://www.thrustme.fr,"12 Rue des Petits Ruisseaux, Verrieres-le-Buisson, France, 91370."
Thrustworks - Additive Manufacturing GmbH,V28,Design / Engineering Services | Research | Manufacturing,https://thrustworks.com/,"Flughafenstraße 81, Mönchengladbach, Germany, 41066."
TICRA,ZZ35,Engineering Consultancy | Software Supplier / Developer,http://www.ticra.com,"Landemaerket 29, 5th Floor, Copenhagen, Denmark, DK-1119."
Tiny Telescope,L41,Manufacturing | Optics | Subsystem / Systems Supplier,https://www.tinytelescope.com/,"Reestplantsoen 33, Meppel, Netherlands, 7944BE."
TIRA GMBH,T59,Research | Lab Materials / Chemicals | Test & Measurement,https://www.tira-gmbh.de/,"Eisfelder Str. 23/25, Schalkau, Thuringia, Germany, 96528."
TNO,L46,Manufacturing | Optics | Test & Measurement,http://www.tno.nl/space,"Stieltjesweg 1, Delft, Netherlands, 2628CK."
TOPTICA Projects / TOPTICA EAGLEYARD,ZZ38,Research | Subsystem / Systems Supplier | Communications & Ground Systems,https://toptica-projects.com/,"Lochhamer Schlag 19, Gräfelfing, Germany, 82166."
Toray Advanced Composites,L29,Materials Supplier,https://www.toraytac.com/,"G. van der Muelenweg 2, Nijverdal, Netherlands, 7443 RE."
TRAD,D09,Software Supplier / Developer | Components – Electronic / Electrical | Test & Measurement,http://www.trad.fr,"907 Voie l’Occitane, Labège, France, 31670."
TREAMS GmbH,K26,Design / Engineering Services | Research | Test & Measurement,http://www.treams-gmbh.de,"In den Brückenäckern 3, Großlöbichau, Germany, 07751."
TRIOPTICS GmbH,M48,Optics | Test & Measurement,http://www.trioptics.com,"Strandbaddamm 6, Wedel, Germany, 22880."
TRITEM,122,Design / Engineering Services | Software Supplier / Developer | Test & Measurement,http://www.tritem.eu,"ul. Ligocka 103, Katowice, Poland, 40-568."
TRL Space Systems s.r.o.,Y10,Prime Contractor | Satellite Operations / Development | Security / Government,http://www.trlspace.com,"Bauerova 491/10, Brno, Czech Republic, 60300."
TSAT AS,Z15,Software Supplier / Developer | Communications & Ground Systems,https://tsat.net/,"Martin Linges vei 25, Fornebu, Norway, 1364."
TU Berlin Chair of Space Technology,N42,Research | Academia | Satellite Operations / Development,http://www.tu.berlin/en/raumfahrttechnik,"Marchstraße 12-14, Berlin, Germany, 10587."
Tubacex Group,ZZ23,Materials Supplier | Components – Mechanical / Other | Manufacturing,http://www.tubacex.com,"Parque Científico y Tecnológico de BizkaiaIbaizabal Bidea, Edificio 702, 1ª planta, Derio, Spain, 48160."
TUBITAK Space Technologies Research Institute,X29,Optics | Satellite Operations / Development | Subsystem / Systems Supplier,https://uzay.tubitak.gov.tr/,"TÜBİTAK UZAY METU Campus Üniversiteler Mahallesi, Çankaya, Ankara, Turkey, 06800."
TUSK IC,K41,Design / Engineering Services | Components – Electronic / Electrical | Communications & Ground Systems,http://www.tusk-ic.com,"Geenend 57, Antwerp, Belgium, 2018."
TY-SPACE Technology (Beijing) Ltd.,Q33,Components – Electronic / Electrical | Optics | Subsystem / Systems Supplier,http://www.ty-space.net,"307, 1#Building, 9#LianQiao 2nd Street HaiDian District, Beijing, China, 100094."
Tycho Space,Z15,Satellite Operations / Development | Subsystem / Systems Supplier,http://www.tychospace.no,"Leirfossvegen 5, Trondheim, Trøndelag, Norway, 7037."
U-Space,C29,Prime Contractor | Manufacturing | Satellite Operations / Development,http://www.u-space.fr,"B612 - 3 rue Tarfaya, Toulouse, France, 31400."
UARX Space,L28,Engineering Consultancy | Design / Engineering Services | Launch Services,https://www.uarx.com/,"Rua das Pontes, 6Suite 2.14, Nigran, Spain, 36350."
Ubotica Technologies,D56,Satellite Operations / Development | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.ubotica.com,"DCU Alpha, Old Finglas Road, Glasnevin, Dublin, Ireland, D11 KXN4."
UKRI-Science and Technology Facilities Council,R33,Research | Satellite Operations / Development | Test & Measurement,http://www.stfc.ac.uk,"Rutherford Appleton Laboratory, Harwell Science & Innovation Campus, Didcot, United Kingdom, OX11 0QX."
Um Optics LTD,ZZ36,Materials Supplier | Optics,http://www.umoptics.com,"No.100 Light Industrial ParkChengguan TownShangcheng County,, Xinyang City, Henan Province, China, 465300."
Unholtz-Dickie Europe Office,X13,Software Supplier / Developer | Test & Measurement,http://www.udco.com,"Im Rohrbusch 17, Zuzenhausen, Germany, 74939."
Unibap Space Solutions AB,B32,Software Supplier / Developer | Electronics Manufacturing | Subsystem / Systems Supplier,http://www.unibap.com,"Västra Ågatan 16, 5 FL, Uppsala, Sweden, SE-753 09."
"Universal Microwave Technology, Inc.",117,Components – Mechanical / Other | Interconnect / Cable & Wire | Manufacturing,http://www.umt-tw.com,"#1 Gongjian Road, Keelung City, Cidu District, Taiwan (Province of China), 206."
"University of Ljubljana, Faculty of Mechanical Engineering",803,Research | Academia,https://www.fs.uni-lj.si/en/,"Askerceva 6, 1000 Ljubljana, Slovenia, 1000."
Urbetho CF GmbH,H47,Prime Contractor | Security / Government,https://urbetho.net/,"Am Griesfeld 13, Alling, Germany, 82239."
V2i,X20,Design / Engineering Services | Research | Test & Measurement,http://www.v2i.be,"LIEGE Science Park - Avenue du Pré-Aily, 25, Angleur, Belgium, 4031."
Vac-Tron,L28,Design / Engineering Services | Components – Electronic / Electrical | Manufacturing,https://www.vac-tron.es/,"Juan de la Cierva, 6 Naves G-HPol. Ind. ""Can Castells"", Canovelles, Barcelona, Spain, 08420."
Valiant Space PTY LTD,A23,Design / Engineering Services | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.valiantspace.com,"Advanced Robotics For Manufacturing Hub, Seventeen Mile Rocks, Queensland, Australia, 4073."
Vantablack,J02,Components – Mechanical / Other | Manufacturing | Optics,http://www.surreynanosystems.com,"Unit B, East Side Business Park, Beach Road, Newhaven, Sussex, United Kingdom, BN9 0FB."
Vanzetti Engineering S.p.A.,Z25,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.vanzettiengineering.com,"Via dei Mestieri 3, Cavallerleone (CN), Italy, 12030."
VECTRONIC Aerospace GmbH,Y03,Components – Electronic / Electrical | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.vectronic-aerospace.com,"Carl-Scheele-Str. 12, Berlin, Germany, D-12489."
VEOWARE,D26,Components – Mechanical / Other | Manufacturing | Subsystem / Systems Supplier,https://veowarespace.com/,"Vaartstraat 131, Leuven, Belgium, 3000."
Verkotan,S58,Design / Engineering Services | Test & Measurement | Communications & Ground Systems,https://verkotan.com/,"Elektroniikkatie 17, Oulu, Finland, 90590."
VGA SRL,P10,Design / Engineering Services | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.vgasrl.com,"Via Ugo Foscolo, 1, DERUTA, Italy, 06053."
Viasat,V33,Research | Satellite Operations / Development | Communications & Ground Systems,https://www.viasat.com/products/satellite-antennas/,"1725 Breckinridge Plaza, Duluth, GA, United States, 30096."
VIAVI Solutions,X40,Optics | Communications & Ground Systems | Security / Government,http://osp.viavisolutions.com,"1402 Mariner Way, Santa Rosa, CA, United States, 95407."
Vibration Research,U50,Software Supplier / Developer | Electronics Manufacturing | Satellite Operations / Development | Test & Measurement,http://www.vibrationresearch.com,"Marker Hoeh 16, Neuhaus-Schierschnitz, Sonneberg, Thuringia, Germany, D 96524."
VIBTEC Engineering and Testing,X11,Test & Measurement,http://www.vibtec.de,"Im Rohrbusch 17, Zuzenhausen, Germany, 74939."
Vimotek,E31,Software Supplier / Developer | Optics | Subsystem / Systems Supplier,http://www.vimotek.space,"Aurorum 1C, Luleå, Norrbottens län, Sweden, 977 75."
VIPER RF,R43,Engineering Consultancy | Design / Engineering Services | Components – Electronic / Electrical,https://www.viper-rf.com/,"29, avenue des Peupliers, Cesson-Sévigné, France, 35510."
Viscom SE,Y15,Software Supplier / Developer | Electronics Manufacturing | Test & Measurement,http://www.viscom.com,"Carl-Buderus-Str. 9-15, Hannover, Germany, 30455."
Vishay Electronic GmbH,G34,Components – Electronic / Electrical | Electronics Manufacturing,http://www.vishay.com,"Dr.-Felix-Zandman-Platz 1, Selb, Germany, D-95100."
VISHAY PRESISION FOIL GMBH,G34,Components – Electronic / Electrical | Electronics Manufacturing | Manufacturing,https://vpgfoilresistors.com/,"Tatschenweg 1, HEILBRONN, Germany, 74078."
Vision Engineering Ltd,Z32,Manufacturing | Optics | Test & Measurement,http://www.visioneng.de,"Anton-Pendele-Straße 3, Emmering, Germany, 82275."
VITO Remote Sensing,K41,Design / Engineering Services | Research | Software Supplier / Developer,https://remotesensing.vito.be/,"Boeretang 200, Mol, Belgium, 2400."
Volta,Z25,Components – Electronic / Electrical | Manufacturing | Subsystem / Systems Supplier,https://www.voltase.energy/,"Via Cavour 2, Lomazzo, Italy, 22074."
VPT,L47,Components – Electronic / Electrical,http://www.vptpower.com,"1971 Kraft Drive, Blacksburg, VA, United States, 24060."
VRI - Flemish Space Industry,K41,Media / Association,https://flandersspace.be/en/homepage/,"Berkenrodelei 33, Hoboken, Belgium, 2660."
VTT Technical Research Centre of Finland Ltd,807,Design / Engineering Services | Research | Test & Measurement,http://www.vtt.fi,"Tekniikantie 21, Espoo, Finland, 02150."
Vyoma,E39,Media / Association | Satellite Operations / Development | Security / Government,https://vyoma.space/,"Karl-Theodor-Straße 55, Munich, Bavaria, Germany, 80803."
VZLU Aerospace,R36,Prime Contractor | Satellite Operations / Development | Test & Measurement,http://www.vzlu.cz/,"Beranovych 130, Prague, Czech Republic, 199 00."
W. L. Gore & Associates GmbH,S21,Components – Electronic / Electrical | Interconnect / Cable & Wire,http://www.gore.com,"Hermann-Obert-Str.26, Putzbrunn, Germany, 85640."
Wales,A19,Launch Services | Communications & Ground Systems | Security / Government,http://www.tradeandinvest.wales,"Welsh Government, Cathays Park, Cardiff, United Kingdom, CF10 3NQ."
WARR e.V. | TU München,818,Research | Academia | Satellite Operations / Development,http://warr.de,"Boltzmannstraße 15, Garching bei Muenchen, Bavaria, Germany, 85748."
Watt & Well,D47,Electronics Manufacturing | Subsystem / Systems Supplier,https://aerospace.wattandwell.com/,"121 rue Louis Lumière, PERTUIS, France, 84120."
Weiss Technik,F31,Facilities Engineering | Manufacturing | Test & Measurement,http://www.weiss-technik.fr,"73 avenue du Gros Chêne, Eragny-sur-Oise, Val d'Oise, Ile de France, France, 95610."
WEPA-Technologies GmbH,222,Design / Engineering Services | Materials Supplier | Subsystem / Systems Supplier,http://www.wepa-technologies.de,"Dillingerstrasse 6, Leverkusen, Germany, 51375."
West End Technologies BV,L41,Components – Mechanical / Other | Manufacturing | Test & Measurement,http://www.westendbv.nl/,"Meer en Duin 25, Lisse, Netherlands, 2163HB."
West of England Combined Authority,A05,Research | Academia,https://www.westofengland-ca.gov.uk/,"70 Redcliff St, Bristol, Bristol, United Kingdom, BS1 6AL."
Wheel of Fortune – Bremen/Bremerhaven – City of Space,105,Research | Security / Government,https://www.aviaspace-bremen.de/?lang=en,"Fahrenheitstraße 1, Bremen, Germany, 28195."
WHEERE,C41,Design / Engineering Services | Communications & Ground Systems | Security / Government,https://www.wheere.com/en/,"400 Avenue MArcel Dassault, Castelnau-le-Lez, France, 34410."
WiRan sp. z o.o.,N30,Design / Engineering Services | Test & Measurement | Communications & Ground Systems,http://www.wiran.pl,"aleja Zwycięstwa 96/98, Gdynia, pomorskie, Poland, 81-451."
Withers and Rogers,A05,Research | Subsystem / Systems Supplier,https://www.withersrogers.com/,"Castlemead, Lower Castle St, Bristol, United Kingdom, BS1 3AG."
wolfSSL,L54,Software Supplier / Developer | Satellite Operations / Development | Security / Government,http://www.wolfssl.com,"10016 Edmonds Way Suite C-300, Edmonds, WA, United States, 98020."
Women In Aerospace Europe,530,Media / Association,http://www.wia-europe.org,"Kapteynstraat 1, Noordwijk, Netherlands, 2201 BB."
WORK Microwave,J24,Electronics Manufacturing | Optics | Communications & Ground Systems,http://www.work-microwave.com,"Rudolf-Diesel-Ring 2, Holzkirchen, Germany, 83607."
Xiphos,B52,Electronics Manufacturing | Subsystem / Systems Supplier,http://www.xiphos.com,"3981 St. Laurent Blvd, Suite 500, Montreal, QC, Canada, H2W 1Y5."
XMW Inc,Y35,Components – Electronic / Electrical | Electronics Manufacturing | Communications & Ground Systems,http://www.xmwinc.com,"GAON Biztower #913, 120 Daehwa-ro, Daedeok-gu, Daejeon, South Korea, 34366."
ZAITRA,D46,Software Supplier / Developer | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.zaitra.io,"Bauerova 491/10, Brno, Czech Republic, 603 00."
ZARM,K35,Design / Engineering Services | Subsystem / Systems Supplier | Test & Measurement,https://www.zarm.uni-bremen.de/en/,"Am Fallturm 2, Bremen, Germany, 28359."
ZOOK Rupture Disks and Pressure Activation Devices,R51,Engineering Consultancy | Components – Mechanical / Other | Subsystem / Systems Supplier,https://zookdisk.com/,"Navigation House, Bridge Street, Killamarsh, Sheffield, United Kingdom, S21 1AL."
ZuluAlpha,131,Satellite Operations / Development | Communications & Ground Systems,http://www.zulualpha.co.za,"11 Newark Road, Kenilworth, Cape Town, South Africa, 7708."
Łukasiewicz Research Network – Institute of Aviation,N30,Design / Engineering Services | Research | Test & Measurement,https://ilot.lukasiewicz.gov.pl,"al. Krakowska 110/114, Warsaw, mazowieckie, Poland, 02-256."
